State,Gender,Race,Year,Deaths,Population
New Jersey,Female,White,1999,72,3391812
New Jersey,Female,White,1999,34,3391812
New Jersey,Female,White,1999,16,3391812
New Jersey,Female,White,1999,14,3391812
New Jersey,Female,White,2000,91,3403279
New Jersey,Female,White,2000,32,3403279
New Jersey,Female,White,2000,19,3403279
New Jersey,Female,White,2000,21,3403279
New Jersey,Female,White,2001,85,3412078
New Jersey,Female,White,2001,48,3412078
New Jersey,Female,White,2001,10,3412078
New Jersey,Female,White,2002,111,3416825
New Jersey,Female,White,2002,37,3416825
New Jersey,Female,White,2002,19,3416825
New Jersey,Female,White,2002,10,3416825
New Jersey,Female,White,2003,92,3417868
New Jersey,Female,White,2003,32,3417868
New Jersey,Female,White,2003,18,3417868
New Jersey,Female,White,2003,12,3417868
New Jersey,Female,White,2004,112,3413631
New Jersey,Female,White,2004,32,3413631
New Jersey,Female,White,2004,11,3413631
New Jersey,Female,White,2004,25,3413631
New Jersey,Female,White,2005,126,3402425
New Jersey,Female,White,2005,41,3402425
New Jersey,Female,White,2005,18,3402425
New Jersey,Female,White,2005,49,3402425
New Jersey,Female,White,2006,141,3390120
New Jersey,Female,White,2006,36,3390120
New Jersey,Female,White,2006,13,3390120
New Jersey,Female,White,2006,44,3390120
New Jersey,Female,White,2007,130,3379495
New Jersey,Female,White,2007,37,3379495
New Jersey,Female,White,2007,14,3379495
New Jersey,Female,White,2008,156,3375728
New Jersey,Female,White,2008,38,3375728
New Jersey,Female,White,2008,24,3375728
New Jersey,Female,White,2009,47,3377252
New Jersey,Female,White,2009,20,3377252
New Jersey,Female,White,2009,21,3377252
New Jersey,Female,White,2010,196,3380028
New Jersey,Female,White,2010,47,3380028
New Jersey,Female,White,2010,16,3380028
New Jersey,Female,White,2011,220,3373722
New Jersey,Female,White,2011,44,3373722
New Jersey,Female,White,2011,13,3373722
New Jersey,Female,White,2012,246,3372124
New Jersey,Female,White,2012,57,3372124
New Jersey,Female,White,2012,18,3372124
New Jersey,Female,White,2012,10,3372124
New Jersey,Female,White,2013,309,3368787
New Jersey,Female,White,2013,47,3368787
New Jersey,Female,White,2013,11,3368787
New Jersey,Female,White,2014,275,3366114
New Jersey,Female,White,2014,50,3366114
New Jersey,Female,White,2014,18,3366114
New Jersey,Female,White,2014,11,3366114
New Jersey,Female,White,2015,292,3357157
New Jersey,Female,White,2015,54,3357157
New Jersey,Female,White,2015,10,3357157
New Jersey,Female,White,2015,13,3357157
New Jersey,Female,White,2016,419,3340231
New Jersey,Female,White,2016,49,3340231
New Jersey,Female,White,2016,15,3340231
New Jersey,Female,White,2016,18,3340231
New Jersey,Female,White,2017,508,3350314
New Jersey,Female,White,2017,60,3350314
New Jersey,Female,White,2017,14,3350314
New Jersey,Female,White,2017,16,3350314
New Jersey,Female,White,2018,562,3313024
New Jersey,Female,White,2018,49,3313024
New Jersey,Female,White,2018,10,3313024
New Jersey,Female,White,2018,18,3313024
New Jersey,Male,Asian or Pacific Islander,2014,11,428671
New Jersey,Male,Asian or Pacific Islander,2015,11,440706
New Jersey,Male,Asian or Pacific Islander,2016,18,444785
New Jersey,Male,Asian or Pacific Islander,2017,27,459263
New Jersey,Male,Asian or Pacific Islander,2018,22,452495
New Jersey,Male,Black or African American,1999,69,582178
New Jersey,Male,Black or African American,1999,59,582178
New Jersey,Male,Black or African American,2000,77,586760
New Jersey,Male,Black or African American,2000,29,586760
New Jersey,Male,Black or African American,2001,91,593651
New Jersey,Male,Black or African American,2001,20,593651
New Jersey,Male,Black or African American,2002,99,598808
New Jersey,Male,Black or African American,2002,13,598808
New Jersey,Male,Black or African American,2003,92,603390
New Jersey,Male,Black or African American,2003,20,603390
New Jersey,Male,Black or African American,2004,60,607578
New Jersey,Male,Black or African American,2004,19,607578
New Jersey,Male,Black or African American,2005,119,610356
New Jersey,Male,Black or African American,2005,22,610356
New Jersey,Male,Black or African American,2006,92,612548
New Jersey,Male,Black or African American,2006,23,612548
New Jersey,Male,Black or African American,2007,72,615167
New Jersey,Male,Black or African American,2007,15,615167
New Jersey,Male,Black or African American,2008,57,619064
New Jersey,Male,Black or African American,2008,21,619064
New Jersey,Male,Black or African American,2009,24,623845
New Jersey,Male,Black or African American,2009,13,623845
New Jersey,Male,Black or African American,2010,58,628463
New Jersey,Male,Black or African American,2011,66,634521
New Jersey,Male,Black or African American,2012,87,640351
New Jersey,Male,Black or African American,2012,10,640351
New Jersey,Male,Black or African American,2013,99,646106
New Jersey,Male,Black or African American,2014,78,654039
New Jersey,Male,Black or African American,2014,10,654039
New Jersey,Male,Black or African American,2015,120,660048
New Jersey,Male,Black or African American,2016,188,666395
New Jersey,Male,Black or African American,2016,16,666395
New Jersey,Male,Black or African American,2017,308,671853
New Jersey,Male,Black or African American,2017,16,671853
New Jersey,Male,Black or African American,2018,374,668991
New Jersey,Male,Black or African American,2018,22,668991
New Jersey,Male,White,1999,268,3217379
New Jersey,Male,White,1999,41,3217379
New Jersey,Male,White,1999,20,3217379
New Jersey,Male,White,1999,101,3217379
New Jersey,Male,White,2000,315,3226551
New Jersey,Male,White,2000,40,3226551
New Jersey,Male,White,2000,27,3226551
New Jersey,Male,White,2000,82,3226551
New Jersey,Male,White,2001,335,3240039
New Jersey,Male,White,2001,50,3240039
New Jersey,Male,White,2001,25,3240039
New Jersey,Male,White,2001,47,3240039
New Jersey,Male,White,2002,409,3250253
New Jersey,Male,White,2002,47,3250253
New Jersey,Male,White,2002,28,3250253
New Jersey,Male,White,2002,38,3250253
New Jersey,Male,White,2003,375,3256829
New Jersey,Male,White,2003,35,3256829
New Jersey,Male,White,2003,15,3256829
New Jersey,Male,White,2003,28,3256829
New Jersey,Male,White,2004,283,3257072
New Jersey,Male,White,2004,39,3257072
New Jersey,Male,White,2004,68,3257072
New Jersey,Male,White,2005,395,3251660
New Jersey,Male,White,2005,36,3251660
New Jersey,Male,White,2005,14,3251660
New Jersey,Male,White,2005,61,3251660
New Jersey,Male,White,2006,454,3242856
New Jersey,Male,White,2006,40,3242856
New Jersey,Male,White,2006,13,3242856
New Jersey,Male,White,2006,79,3242856
New Jersey,Male,White,2007,382,3235757
New Jersey,Male,White,2007,28,3235757
New Jersey,Male,White,2007,20,3235757
New Jersey,Male,White,2007,33,3235757
New Jersey,Male,White,2008,359,3235980
New Jersey,Male,White,2008,33,3235980
New Jersey,Male,White,2008,14,3235980
New Jersey,Male,White,2008,48,3235980
New Jersey,Male,White,2009,140,3238736
New Jersey,Male,White,2009,14,3238736
New Jersey,Male,White,2009,39,3238736
New Jersey,Male,White,2010,428,3241957
New Jersey,Male,White,2010,51,3241957
New Jersey,Male,White,2010,10,3241957
New Jersey,Male,White,2010,19,3241957
New Jersey,Male,White,2011,541,3244681
New Jersey,Male,White,2011,44,3244681
New Jersey,Male,White,2011,28,3244681
New Jersey,Male,White,2011,15,3244681
New Jersey,Male,White,2012,680,3247347
New Jersey,Male,White,2012,54,3247347
New Jersey,Male,White,2012,19,3247347
New Jersey,Male,White,2012,22,3247347
New Jersey,Male,White,2013,699,3249972
New Jersey,Male,White,2013,52,3249972
New Jersey,Male,White,2013,14,3249972
New Jersey,Male,White,2014,692,3247167
New Jersey,Male,White,2014,44,3247167
New Jersey,Male,White,2014,17,3247167
New Jersey,Male,White,2014,24,3247167
New Jersey,Male,White,2015,845,3239127
New Jersey,Male,White,2015,40,3239127
New Jersey,Male,White,2015,11,3239127
New Jersey,Male,White,2015,25,3239127
New Jersey,Male,White,2016,1205,3224364
New Jersey,Male,White,2016,29,3224364
New Jersey,Male,White,2016,20,3224364
New Jersey,Male,White,2016,32,3224364
New Jersey,Male,White,2017,1526,3232816
New Jersey,Male,White,2017,51,3232816
New Jersey,Male,White,2017,16,3232816
New Jersey,Male,White,2017,28,3232816
New Jersey,Male,White,2018,1648,3197983
New Jersey,Male,White,2018,40,3197983
New Jersey,Male,White,2018,20,3197983
New Jersey,Male,White,2018,32,3197983
New Mexico,Female,American Indian or Alaska Native,2013,10,117077
New Mexico,Female,American Indian or Alaska Native,2016,11,119173
New Mexico,Female,American Indian or Alaska Native,2018,16,123660
New Mexico,Female,White,1999,40,793585
New Mexico,Female,White,1999,20,793585
New Mexico,Female,White,2000,41,795258
New Mexico,Female,White,2000,25,795258
New Mexico,Female,White,2001,71,798090
New Mexico,Female,White,2001,23,798090
New Mexico,Female,White,2002,51,806325
New Mexico,Female,White,2002,20,806325
New Mexico,Female,White,2003,89,813869
New Mexico,Female,White,2003,19,813869
New Mexico,Female,White,2004,90,823152
New Mexico,Female,White,2004,23,823152
New Mexico,Female,White,2005,88,834177
New Mexico,Female,White,2005,22,834177
New Mexico,Female,White,2006,109,846731
New Mexico,Female,White,2006,28,846731
New Mexico,Female,White,2006,12,846731
New Mexico,Female,White,2007,99,857191
New Mexico,Female,White,2007,31,857191
New Mexico,Female,White,2007,10,857191
New Mexico,Female,White,2008,116,864490
New Mexico,Female,White,2008,41,864490
New Mexico,Female,White,2008,11,864490
New Mexico,Female,White,2009,112,873481
New Mexico,Female,White,2009,31,873481
New Mexico,Female,White,2009,13,873481
New Mexico,Female,White,2010,134,881384
New Mexico,Female,White,2010,49,881384
New Mexico,Female,White,2011,166,888140
New Mexico,Female,White,2011,36,888140
New Mexico,Female,White,2012,137,887007
New Mexico,Female,White,2012,37,887007
New Mexico,Female,White,2013,104,883743
New Mexico,Female,White,2013,45,883743
New Mexico,Female,White,2013,10,883743
New Mexico,Female,White,2014,172,882774
New Mexico,Female,White,2014,26,882774
New Mexico,Female,White,2015,132,879863
New Mexico,Female,White,2015,40,879863
New Mexico,Female,White,2016,132,879311
New Mexico,Female,White,2016,34,879311
New Mexico,Female,White,2017,124,878107
New Mexico,Female,White,2017,34,878107
New Mexico,Female,White,2018,121,880462
New Mexico,Female,White,2018,39,880462
New Mexico,Male,American Indian or Alaska Native,2005,13,98635
New Mexico,Male,American Indian or Alaska Native,2006,10,99932
New Mexico,Male,American Indian or Alaska Native,2007,10,101655
New Mexico,Male,American Indian or Alaska Native,2008,17,103747
New Mexico,Male,American Indian or Alaska Native,2009,15,106018
New Mexico,Male,American Indian or Alaska Native,2010,14,107372
New Mexico,Male,American Indian or Alaska Native,2011,13,108316
New Mexico,Male,American Indian or Alaska Native,2012,20,109479
New Mexico,Male,American Indian or Alaska Native,2013,10,111080
New Mexico,Male,American Indian or Alaska Native,2014,19,111508
New Mexico,Male,American Indian or Alaska Native,2015,20,112713
New Mexico,Male,American Indian or Alaska Native,2016,18,113151
New Mexico,Male,American Indian or Alaska Native,2017,21,116785
New Mexico,Male,American Indian or Alaska Native,2018,20,117395
New Mexico,Male,Black or African American,2010,10,30978
New Mexico,Male,Black or African American,2014,13,34086
New Mexico,Male,Black or African American,2016,10,33950
New Mexico,Male,White,1999,167,769836
New Mexico,Male,White,1999,23,769836
New Mexico,Male,White,2000,163,770522
New Mexico,Male,White,2000,21,770522
New Mexico,Male,White,2001,130,774363
New Mexico,Male,White,2001,21,774363
New Mexico,Male,White,2001,12,774363
New Mexico,Male,White,2002,174,783117
New Mexico,Male,White,2002,22,783117
New Mexico,Male,White,2003,211,791756
New Mexico,Male,White,2003,16,791756
New Mexico,Male,White,2004,166,802358
New Mexico,Male,White,2004,15,802358
New Mexico,Male,White,2005,206,813955
New Mexico,Male,White,2005,23,813955
New Mexico,Male,White,2006,204,825308
New Mexico,Male,White,2006,24,825308
New Mexico,Male,White,2006,11,825308
New Mexico,Male,White,2007,248,836285
New Mexico,Male,White,2007,31,836285
New Mexico,Male,White,2007,14,836285
New Mexico,Male,White,2008,256,842967
New Mexico,Male,White,2008,32,842967
New Mexico,Male,White,2008,19,842967
New Mexico,Male,White,2009,210,852318
New Mexico,Male,White,2009,21,852318
New Mexico,Male,White,2009,12,852318
New Mexico,Male,White,2010,210,861406
New Mexico,Male,White,2010,31,861406
New Mexico,Male,White,2011,254,870518
New Mexico,Male,White,2011,22,870518
New Mexico,Male,White,2012,238,871578
New Mexico,Male,White,2012,21,871578
New Mexico,Male,White,2013,236,869736
New Mexico,Male,White,2013,21,869736
New Mexico,Male,White,2014,274,867571
New Mexico,Male,White,2014,21,867571
New Mexico,Male,White,2015,248,865771
New Mexico,Male,White,2015,24,865771
New Mexico,Male,White,2016,250,863645
New Mexico,Male,White,2016,27,863645
New Mexico,Male,White,2017,265,862596
New Mexico,Male,White,2017,19,862596
New Mexico,Male,White,2017,13,862596
New Mexico,Male,White,2018,285,863867
New Mexico,Male,White,2018,27,863867
New Mexico,Male,White,2018,17,863867
New York,Female,Asian or Pacific Islander,2017,10,995508
New York,Female,Asian or Pacific Islander,2018,11,964996
New York,Female,Black or African American,1999,68,1835692
New York,Female,Black or African American,1999,19,1835692
New York,Female,Black or African American,2000,62,1849457
New York,Female,Black or African American,2000,14,1849457
New York,Female,Black or African American,2001,58,1860551
New York,Female,Black or African American,2001,30,1860551
New York,Female,Black or African American,2002,59,1865067
New York,Female,Black or African American,2002,21,1865067
New York,Female,Black or African American,2003,63,1866404
New York,Female,Black or African American,2003,26,1866404
New York,Female,Black or African American,2004,55,1863418
New York,Female,Black or African American,2004,27,1863418
New York,Female,Black or African American,2005,72,1857880
New York,Female,Black or African American,2005,20,1857880
New York,Female,Black or African American,2006,102,1855455
New York,Female,Black or African American,2006,27,1855455
New York,Female,Black or African American,2007,83,1855300
New York,Female,Black or African American,2007,10,1855300
New York,Female,Black or African American,2007,23,1855300
New York,Female,Black or African American,2008,63,1863557
New York,Female,Black or African American,2009,80,1877321
New York,Female,Black or African American,2009,21,1877321
New York,Female,Black or African American,2010,63,1890362
New York,Female,Black or African American,2010,23,1890362
New York,Female,Black or African American,2011,77,1903696
New York,Female,Black or African American,2011,17,1903696
New York,Female,Black or African American,2012,84,1916272
New York,Female,Black or African American,2012,16,1916272
New York,Female,Black or African American,2013,91,1925401
New York,Female,Black or African American,2013,19,1925401
New York,Female,Black or African American,2014,88,1946391
New York,Female,Black or African American,2014,20,1946391
New York,Female,Black or African American,2015,75,1952616
New York,Female,Black or African American,2015,22,1952616
New York,Female,Black or African American,2016,142,1951638
New York,Female,Black or African American,2016,10,1951638
New York,Female,Black or African American,2016,11,1951638
New York,Female,Black or African American,2017,156,1966207
New York,Female,Black or African American,2017,11,1966207
New York,Female,Black or African American,2018,178,1931486
New York,Female,Black or African American,2018,19,1931486
New York,Female,White,1999,115,7318698
New York,Female,White,1999,46,7318698
